,id,location name,type,title,features,pool,sea view,garage
3036,1610950,Nagüeles,apartments,Apartment for Sale in Nagüeles,"Climate:  Air Conditioning, Central Heating, Fireplace, U/F Heating, Features:  Lift, Fitted Wardrobes, Private Terrace, Storage Room, Garden:  Communal, Orientation:  South East, Pool:  Communal, Setting:  Close To Golf, Close To Port, Close To Sea, Close To Town, Close To Schools, Urbanisation",1.0,0.0,0.0
3037,1610963,Nagüeles,apartments,Ground Floor Apartment in Nagüeles,"Category: Luxury, Climate: Air conditioning, Climate: Central heating, Climate: Fireplace, Climate: Underfloor heating bathrooms, Condition: Excellent, Features: Covered terrace, Features: Double glazing, Features: Ensuite bathroom, Features: Fitted wardrobes, Features: Gym, Features: Lift, Features: Marble flooring, Features: Private terrace, Furniture: Not furnished, Garden: Communal, Garden: Private, Kitchen: Fully fitted, Orientation: East, Parking: Underground, Pool: Communal, Pool: Heated, Security: 24 hour security, Security: Gated complex, Setting: Close to golf, Setting: Close to port, Setting: Close to schools, Setting: Close to sea, Setting: Close to shops, Setting: Urbanization, Views: Mountain",1.0,0.0,0.0
3038,1611023,Nagüeles,houses,Townhouse in Nagüeles,"Category: Bargain, Category: Investment, Climate: Air conditioning, Climate: Cold A/C, Climate: Fireplace, Condition: Excellent, Condition: New construction, Features: Covered terrace, Features: Double glazing, Features: Ensuite bathroom, Features: Fitted wardrobes, Features: Marble flooring, Features: Paddle tennis, Features: Private terrace, Features: Solarium, Features: Storage room, Features: Utility room, Furniture: Optional, Garden: Private, Kitchen: Fully fitted, Orientation: South, Parking: Garage, Parking: More than one, Parking: Private, Parking: Underground, Pool: Communal, Security: Gated complex, Setting: Close to schools, Setting: Urbanization, Views: Mountain, Views: Sea",1.0,0.0,1.0
3039,1611031,Nagüeles,houses,Townhouse in Nagüeles,"Category: Bargain, Category: Investment, Climate: Air conditioning, Climate: Cold A/C, Climate: Fireplace, Condition: Excellent, Condition: New construction, Features: Covered terrace, Features: Double glazing, Features: Ensuite bathroom, Features: Fitted wardrobes, Features: Marble flooring, Features: Paddle tennis, Features: Private terrace, Features: Solarium, Features: Storage room, Features: Utility room, Furniture: Optional, Garden: Private, Kitchen: Fully fitted, Orientation: South, Parking: Garage, Parking: More than one, Parking: Private, Parking: Underground, Pool: Communal, Security: Gated complex, Setting: Close to schools, Setting: Urbanization, Views: Mountain, Views: Sea",1.0,0.0,1.0
3040,1611090,Nagüeles,apartments,Top Floor Apartment in Nagüeles,"Climate: Air conditioning, Condition: Excellent, Features: 24 hour reception, Features: Ensuite bathroom, Features: Fitted wardrobes, Features: Lift, Features: Marble flooring, Features: Paddle tennis, Features: Private terrace, Features: Tennis court, Furniture: Fully furnished, Garden: Communal, Kitchen: Fully fitted, Orientation: South, Orientation: Southeast, Parking: Garage, Parking: Street, Parking: Underground, Pool: Communal, Security: 24 hour security, Setting: Beachfront, Setting: Close to schools, Setting: Close to sea, Setting: Close to shops, Setting: Commercial area, Setting: Mountain pueblo, Setting: Town, Setting: Urbanization, Views: Mountain, Views: Sea",1.0,0.0,1.0
3041,1611129,Nagüeles,apartments,Penthouse in Nagüeles,"Category: Holiday home, Category: Investment, Climate: Air conditioning, Climate: Central heating, Climate: Cold A/C, Climate: Hot A/C, Condition: Excellent, Features: Covered terrace, Features: Double glazing, Features: Ensuite bathroom, Features: Fitted wardrobes, Features: Lift, Features: Marble flooring, Features: Private terrace, Features: Storage room, Features: Utility room, Furniture: Fully furnished, Garden: Communal, Kitchen: Fully fitted, Orientation: South, Parking: Communal, Pool: Communal, Security: Alarm system, Security: Gated complex, Setting: Close to golf, Setting: Close to schools, Setting: Close to town, Setting: Urbanization, Views: Mountain, Views: Panoramic, Views: Sea",1.0,0.0,0.0
3042,1611149,Nagüeles,houses,Townhouse in Nagüeles,"Climate: Air conditioning, Climate: Central heating, Climate: Cold A/C, Climate: Fireplace, Climate: Hot A/C, Condition: Excellent, Condition: Good, Features: Covered terrace, Features: Double glazing, Features: Ensuite bathroom, Features: Fitted wardrobes, Features: Gym, Features: Marble flooring, Features: Private terrace, Features: Satellite TV, Features: Sauna, Features: Storage room, Features: Utility room, Furniture: Optional, Garden: Communal, Garden: Private, Kitchen: Fully fitted, Orientation: Northwest, Orientation: South, Orientation: Southwest, Orientation: West, Parking: More than one, Parking: Underground, Pool: Communal, Security: Gated complex, Setting: Close to schools, Setting: Close to town, Views: Mountain",1.0,0.0,0.0
3043,1611220,Nagüeles,apartments,Ground Floor Apartment in Nagüeles,"Climate: Air conditioning, Climate: Cold A/C, Climate: Hot A/C, Condition: Excellent, Features: Covered terrace, Features: Disabled access, Features: Double glazing, Features: Ensuite bathroom, Features: Fitted wardrobes, Features: Lift, Features: Marble flooring, Features: Private terrace, Features: Storage room, Features: Utility room, Furniture: Fully furnished, Garden: Communal, Garden: Private, Kitchen: Fully fitted, Orientation: West, Parking: Communal, Parking: Covered, Parking: Garage, Parking: Private, Parking: Underground, Pool: Communal, Security: 24 hour security, Security: Gated complex, Setting: Close to port, Setting: Close to schools, Setting: Close to shops, Setting: Close to town, Setting: Urbanization",1.0,0.0,1.0
3044,1611348,Nagüeles,houses,Detached Villa in Nagüeles,"Category: Luxury, Climate: Air conditioning, Climate: Cold A/C, Climate: Fireplace, Climate: Hot A/C, Climate: Underfloor heating bathrooms, Condition: Good, Features: Covered terrace, Features: Disabled access, Features: Double glazing, Features: Ensuite bathroom, Features: Fitted wardrobes, Features: Marble flooring, Features: Private terrace, Features: Satellite TV, Features: Storage room, Features: Utility room, Furniture: Fully furnished, Garden: Private, Kitchen: Fully fitted, Orientation: South, Orientation: Southeast, Orientation: Southwest, Parking: Garage, Parking: More than one, Parking: Private, Pool: Private, Security: 24 hour security, Security: Alarm system, Security: Safe, Setting: Close to golf, Setting: Close to schools, Setting: Close to sea, Setting: Close to shops, Setting: Close to town, Setting: Urbanization, Views: Mountain, Views: Sea",1.0,0.0,1.0
3045,1611567,Nagüeles,apartments,Penthouse in Nagüeles,,0.0,0.0,0.0
3046,1611595,Nagüeles,apartments,Middle Floor Apartment in Nagüeles,,0.0,0.0,0.0
3047,1611596,Nagüeles,houses,Townhouse in Nagüeles,,0.0,0.0,0.0
3048,1611614,Nagüeles,apartments,Penthouse in Nagüeles,,0.0,0.0,0.0
3049,1611650,Nagüeles,apartments,Penthouse in Nagüeles,,0.0,0.0,0.0
3050,1611676,Nagüeles,apartments,Penthouse in Nagüeles,,0.0,0.0,0.0
3051,1611685,Nagüeles,houses,Detached Villa in Nagüeles,,0.0,0.0,0.0
3052,1611739,Nagüeles,houses,Detached Villa in Nagüeles,,0.0,0.0,0.0
3053,1611859,Nagüeles,houses,Detached Villa in Nagüeles,,0.0,0.0,0.0
3054,1611907,Nagüeles,apartments,Penthouse in Nagüeles,,0.0,0.0,0.0
3055,1612060,Nagüeles,houses,Detached Villa in Nagüeles,"Category: Contemporary, Category: Luxury, Climate: Air conditioning, Climate: Cold A/C, Climate: Hot A/C, Climate: Underfloor heating, Condition: Excellent, Condition: New construction, Features: Covered terrace, Features: Fitted wardrobes, Features: Gym, Features: Lift, Features: Private terrace, Features: Sauna, Features: Solarium, Garden: Private, Kitchen: Fully fitted, Parking: More than one, Parking: Private, Parking: Underground, Pool: Heated, Pool: Private, Security: Alarm system, Setting: Close to golf, Setting: Close to marina, Setting: Close to schools, Setting: Close to sea, Setting: Close to shops, Setting: Close to town, Views: Mountain, Views: Panoramic, Views: Sea",1.0,0.0,0.0
3056,1612129,Nagüeles,houses,Townhouse in Nagüeles,,0.0,0.0,0.0
3057,1612245,Quinta da Marinha,houses,Apartamento T4 de luxo Quinta da Marinha Cascais,"Comercializado por: JLL Residencial

Licença AMI: 479

Apartamento T4 com 252m² inserido no condomínio de luxo Sheraton Cascais Hotel Resort da Quinta da Marinha. Localização privilegiada com bons acessos e serviços de hotel 5 estrelas. A 15 minutos da praia e do centro da vila de Cascais. Apartamento com arquitectura moderna, muita luz, cozinha totalmente equipada e grandes terraços. Tem piscina e 8.000m² de jardins.",0.0,0.0,0.0
3058,1612254,Nagüeles,apartments,Penthouse in Nagüeles,,0.0,0.0,0.0
3059,1612492,Quinta da Marinha,houses,"Moradia V3 na Quinta da Marinha, Cascais","Comercializado por: Investe

Licença AMI: 9526

Moradia na Quinta da Marinha com vista para o Golfe. Casa inserida em terreno de 1100m2 e com uma área de construção de 151m2. Composta no piso de entrada por sala, cozinha, casa de banho, um quarto e suite principal. No piso superior conta com um quarto com vista para o jardim.",0.0,0.0,0.0
3060,1612509,Quinta da Marinha,houses,Moradia na Quinta da Marinha para venda,"Comercializado por: Investe

Licença AMI: 9526

Arrendado até Dezembro de 2017. Moradia de 2 pisos, garagem, piscina e jardim, na Quinta da Marinha. Local aprazível, tranquilo e com muita privacidade.
R/C: hall (9m2), lavabo social, sala de estar com lareira (50m2), sala de jantar (26m2), escritório (12m2), cozinha equipada e zona de lavagens, estendal, churrasqueira e caesso à garagem (para dois carros). A zona dos quartos e escada tem cerca de 10m2 e faz a distribuição para a suite com zona de vestir (24m2 + wc), 2 quartos de 14m2 e 16m2 com roupeiro e outra casa de banho.
1º piso: 2 quartos de 16 e 18m2 e casa de banho.

 
Divisões: Lavandaria(1), Lavabo(1), Sala(s)(2), Hall de Entrada(1), Cozinha(s)(1), Copa(s), Escritório(s), Casa de Banho Privativa(1), Sala(s) de Jantar(1), Zona Envolvente: Perto da praia, Transportes Públicos, Distância do Mar(2Km), Espaços Verdes, Campo de Golfe, Condomínio Fechado, Auto-Estrada, Vista para Jardim, Equipamentos: Aquecimento Central,Áreas: Área de Garagem(40 m²), Área de Quarto(12 m², 14 m²), Área de Casa de Banho(6 m²), Área de Cozinha(30 m²), Área de Quarto(16 m²), Área de Suite(30 m²), Área de Quarto(18 m²), Área de Sala(50 m², 26 m²)",0.0,0.0,1.0
3061,1612511,Quinta da Marinha,houses,Moradia T6 Quinta da Marinha (Cascais),"Comercializado por: Investe

Licença AMI: 9526

Sofisticada moradia T6 + 4, inserido em um dos condomínios mais prestigiados de Cascais, perto do campo de golfe e picadeiro, com vigilância 24 horas, a 5 minutos do centro de cascais.
Excelente construção e acabamentos, lote de terreno com 1.967 m2, moradia com 660 m2 de construção com configuração em forma de L, permitindo melhor exposição solar (nascente/sul/oeste), que integra a área social. 
Piso térreo composto por: hall, escritório, Wc, sala de estar, sala de jantar e sala de jogos que permite a comunicação entre o interior e o exterior com saída para o jardim e piscina.
No lado oposto existe a área de serviço, espaçosa cozinha (totalmente equipada) com zona de refeições, lavandaria, 3 suites (dois com 16 m2 cada) e outro com 22 m2 com acesso independente e closet. Acesso à garagem com cerca de 60 m2 com duas portas automáticas.
1º piso: 3 suítes (18 m2; 16 m2; e 19 m2), um atelier com 26 m2 também ideal para a sala privada.
No exterior, para além do encantador jardim e generosa piscina é de realçar a privacidade criada vegetação e pela implantação da própria moradia.
Anexo-ideal para os hóspedes e um outro de apoio à piscina com kitchenette.
O piso inferior destina-se a adega e o armazenamento.
Com furo e painéis solares.
Oportunidade para aqueles que procuram uma experiência familiar com segurança e paz de espírito.
 
Divisões: Lavandaria, Sala(s) de Jogos, Varandas, Cave, Closet, Hall de Entrada, Escritório(s)(1), Hall de Quartos, Sala(s) de Jantar, Biblioteca, Casa de Banho Privativa, Corredor, Sala(s)(2), Suite(s)(3),Zona Envolvente: Farmácia, Campo de Golfe, Ginásio, Posto de Combustível, Escola, Auto-Estrada, Espaços Verdes, Transportes Públicos, Distância do Mar(1Km), Árvores de Frutos, Perto da praia,Segurança: Vigilância, Portaria, Equipamentos: Aquecimento Central, Água Quente Solar, Caldeira, Ar Condicionado, Portão Eléctrico,Áreas: Área de Sala(33 m², 61 m²), Área de Quarto(18 m², 16 m², 22 m²), Infraestruturas: Piscina, Piscina Privada(Exterior), Jardim, Garrafeira, Salão de Jogos, Garagem",0.0,0.0,1.0
3062,1612542,Nagüeles,houses,Townhouse in Nagüeles,,0.0,0.0,0.0
3063,1612683,Nagüeles,houses,Townhouse in Nagüeles,,0.0,0.0,0.0
3064,1612697,Nagüeles,houses,Detached Villa in Nagüeles,,0.0,0.0,0.0
3065,1612953,Nagüeles,houses,Townhouse in Nagüeles,"Climate: Air conditioning, Climate: Cold A/C, Climate: Fireplace, Climate: Hot A/C, Condition: Excellent, Features: Covered terrace, Features: Double glazing, Features: Ensuite bathroom, Features: Fitted wardrobes, Features: Lift, Features: Marble flooring, Features: Private terrace, Features: Satellite TV, Features: Storage room, Features: Utility room, Furniture: Optional, Garden: Communal, Kitchen: Fully fitted, Orientation: South, Orientation: Southwest, Orientation: West, Parking: Garage, Parking: Private, Pool: Communal, Security: 24 hour security, Security: Gated complex, Setting: Urbanization",1.0,0.0,1.0
